latitude,longitude,location_name,description
7.957105542744048,80.75576808081406,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.9572935940699825,80.75590469408128,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957053854877015,80.75551580194015,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957146838359239,80.75517504609968,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957353306888297,80.75569241716578,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957266004842171,80.75554372444411,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956839859582563,80.7554879069873,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.9571616564502206,80.75537341740336,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957216085091678,80.75573531584116,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957830326575541,80.75566647392797,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.9573417359223955,80.7555917668094,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956688839440589,80.75560614642148,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957282539868161,80.75635307321787,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957206762515744,80.75570456478683,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957254057274267,80.75526349717283,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957607317649533,80.75583968049393,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957501780389292,80.7553412843477,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957685309098459,80.75519354526529,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.9574405279333185,80.75627123727187,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956967309907639,80.75544421126524,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957294366214705,80.7554630578879,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956799271775859,80.75563466947656,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95694577969106,80.75575617831332,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956988643534908,80.75607908090564,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957029494817477,80.75551748212926,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957508525970389,80.7552448412892,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957332708785559,80.75600624341041,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95678222583481,80.75566949074168,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957342435643453,80.75584864744566,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956893385591915,80.7552179636002,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957421053274864,80.7557031959861,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957339618660282,80.75571803504697,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957060463388704,80.75568377669327,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957352392547168,80.75539979515872,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957824203158522,80.7557562504604,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956907079756017,80.75581106666671,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95697206630411,80.75585022596525,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957612049478881,80.75536789588863,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957553483643951,80.75573793486221,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957511088853177,80.75618313847892,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957190854370378,80.75538797973482,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956997616476291,80.75536935749864,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957241340292354,80.75571644617656,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957347478044977,80.75586225555884,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957268371372741,80.75605016080728,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957185073755207,80.7564301513341,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957452171009508,80.7553569533172,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95694320305576,80.7557588423087,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957197431969581,80.75582830073235,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957406442092551,80.75559225191033,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957010432689758,80.75515964641671,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957130516319558,80.75587102022243,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957328698928418,80.75524037895052,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957316425082934,80.75572969579804,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956999313574318,80.7556602181159,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957281933420712,80.75527120949478,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957371807013283,80.75578233594203,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957589386178131,80.75593024119974,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956851169994791,80.75533275307215,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957418981385341,80.7557682363694,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95741898511107,80.75676992003132,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957435737958386,80.75595477027618,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957550671334226,80.75580951795952,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957169890031786,80.75584179135028,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957032623240817,80.75554305500211,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957118861740829,80.75563866282594,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95795886837518,80.75505392102635,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957470348862291,80.75513028582277,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957122891245441,80.75594078576322,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957283754810906,80.75529077715075,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.9570498796924,80.75581797990881,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957045360815663,80.755679038161,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95727814235715,80.75541862047984,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957907654031976,80.75580427629082,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956656928029181,80.75567003687856,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.9570659348657475,80.75586983058456,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957026714583648,80.75557967965169,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957415966988872,80.75587382714238,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956904381883062,80.75551375021337,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95712198721183,80.75541810181436,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957794107077262,80.75573559509742,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956886205618877,80.75588945916824,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957901117664282,80.7559238401623,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956808659815392,80.75546883036226,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957644544149934,80.75540179974443,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957397616633622,80.75584649080015,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956986391663705,80.7555962429773,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956292090603157,80.75530678429172,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957188700359761,80.75523976562954,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957754194196358,80.75518505817074,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957132457459169,80.75565332275731,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957696852791898,80.75518334193877,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957613419930825,80.75561717050243,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.956970018209864,80.7557527316264,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957324188713851,80.75543403552098,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957285411430675,80.75549850650506,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957298526008754,80.75581273978648,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957740275850022,80.75524275593447,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957904380817575,80.75502847424427,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957218935276668,80.75579059574608,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957348768365499,80.75542729072818,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957202034130071,80.75546620030373,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957087661378095,80.75586898121323,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957371575450968,80.75540622770555,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957534350767808,80.75570629044039,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95750832944083,80.7558029892367,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957015772301902,80.75544604627207,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.9574886588867155,80.75579721166376,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957258200326989,80.75564929879911,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957647770273915,80.75543662916748,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.957428600019529,80.7555534427884,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
7.95719916644421,80.75594373363973,Water Fountains,Ancient water distribution system and ornamental fountains. Part of the elaborate hydraulic engineering at Sigiriya that demonstrates King Kashyapa's advanced understanding of water management.
